username,password,email,firstName,lastName,birthday,about
20130659,20130659,20130659@student.hust.edu.vn,Tào Ngộ,Thy,1994-05-06,Class: Kỹ thuật phần mềm \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130660,20130660,20130660@student.hust.edu.vn,Vương Bằng,Truyền,1993-04-26,Class: CN-Công nghệ thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130661,20130661,20130661@student.hust.edu.vn,Phó Chuẩn,Trương,1995-03-31,Class: Kỹ thuật ô tô \nInstitute: Viện Cơ khí Động lực
20130662,20130662,20130662@student.hust.edu.vn,Lại Khuất,Hoạch,1994-06-23,Class: Khoa học máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130663,20130663,20130663@student.hust.edu.vn,Phí Ty,Ty,1993-03-17,Class: CN-Công nghệ thông tin \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130664,20130664,20130664@student.hust.edu.vn,Chương Chung,Thu,1995-09-13,Class: Tài chính-Ngân hàng \nInstitute: Viện Kinh tế & Quản lý
20130665,20130665,20130665@student.hust.edu.vn,Nhữ Huy,Thục,1994-07-01,Class: Quản lý công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130666,20130666,20130666@student.hust.edu.vn,Quản Chành,Dung,1995-03-07,Class: Kỹ thuật in \nInstitute: Viện Kỹ thuật Hoá học
20130667,20130667,20130667@student.hust.edu.vn,Quách Anh,Tiên,1994-08-12,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130668,20130668,20130668@student.hust.edu.vn,Xa Học,Bé,1994-01-06,Class: Kỹ thuật sinh học / Công nghệ sinh học \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130669,20130669,20130669@student.hust.edu.vn,Hàn Phan,Tiếu,1994-05-01,Class: Kỹ thuật in \nInstitute: Viện Kỹ thuật Hoá học
20130670,20130670,20130670@student.hust.edu.vn,Khu Thích,Quân,1995-07-05,Class: Quản trị kinh doanh \nInstitute: Viện Kinh tế & Quản lý
20130671,20130671,20130671@student.hust.edu.vn,Phí Tuyền,Nhàn,1993-12-19,Class: Kỹ thuật vật liệu \nInstitute: Viện Khoa học và Kỹ thuật Vật liệu
20130672,20130672,20130672@student.hust.edu.vn,Đồng Đăng,Ly,1995-08-26,Class: Kỹ thuật hạt nhân \nInstitute: Viện Kỹ thuật Hạt nhân và Vật lý Môi trường
20130673,20130673,20130673@student.hust.edu.vn,Chế Đỗ,Quách,1993-12-03,Class: CN-Công nghệ kỹ thuật cơ điện tử \nInstitute: Viện cơ khí
20130674,20130674,20130674@student.hust.edu.vn,Chế Khuất,Lành,1994-11-07,Class: Kế toán \nInstitute: Viện Kinh tế & Quản lý
20130675,20130675,20130675@student.hust.edu.vn,An Danh,Nhi,1994-01-17,Class: Kỹ thuật sinh học / Công nghệ sinh học \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130676,20130676,20130676@student.hust.edu.vn,Châu Huân,Sương,1995-01-12,Class: Kỹ thuật sinh học / Công nghệ sinh học \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130677,20130677,20130677@student.hust.edu.vn,Tông Vành,Tịnh,1994-04-10,Class: Hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130678,20130678,20130678@student.hust.edu.vn,Giáp Tân,Thích,1994-04-10,Class: Kỹ thuật vật liệu \nInstitute: Viện Khoa học và Kỹ thuật Vật liệu
20130679,20130679,20130679@student.hust.edu.vn,Nhiệm Vang,Điện,1995-03-11,Class: Kỹ thuật dệt \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130680,20130680,20130680@student.hust.edu.vn,Thái Sâm,Đoan,1994-07-10,Class: Kỹ thuật dệt \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130681,20130681,20130681@student.hust.edu.vn,Bảo Thời,Đặng,1995-09-23,Class: Kỹ thuật máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130682,20130682,20130682@student.hust.edu.vn,Cấn Huyên,Quỳnh,1995-12-23,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130683,20130683,20130683@student.hust.edu.vn,Lô Khiểm,Đắc,1994-06-10,Class: CN-Công nghệ kỹ thuật ô tô \nInstitute: Viện Cơ khí Động lực
20130684,20130684,20130684@student.hust.edu.vn,Đồng Thùy,Liêm,1993-02-17,Class: Kỹ thuật sinh học / Công nghệ sinh học \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130685,20130685,20130685@student.hust.edu.vn,Bành Sâm,Thiêm,1995-09-08,Class: Kỹ thuật nhiệt \nInstitute: Viện Khoa học và Công nghệ Nhiệt Lạnh
20130686,20130686,20130686@student.hust.edu.vn,Bạc Khái,Tiểu,1993-08-07,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130687,20130687,20130687@student.hust.edu.vn,Hà Mộc,Phí,1995-09-10,Class: Kỹ thuật thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130688,20130688,20130688@student.hust.edu.vn,Tống Thổ,Cao,1993-04-20,Class: Vật lý kỹ thuật \nInstitute: Viện Vật lý kỹ thuật
20130689,20130689,20130689@student.hust.edu.vn,Mã Bỉ,Tiểu,1993-03-25,Class: Kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130690,20130690,20130690@student.hust.edu.vn,Lâm Hứa,Tống,1995-08-02,Class: Hệ thống thông tin quản lý \nInstitute: Viện Toán ứng dụng và Tin học
20130691,20130691,20130691@student.hust.edu.vn,Khâu Nội,Khái,1995-03-02,Class: Kỹ thuật phần mềm \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130692,20130692,20130692@student.hust.edu.vn,Nông Hợp,Đình,1994-07-27,Class: Hệ thống thông tin quản lý \nInstitute: Viện Toán ứng dụng và Tin học
20130693,20130693,20130693@student.hust.edu.vn,Lâm Điểm,Nhân,1994-08-30,Class: CN-Công nghệ kỹ thuật ô tô \nInstitute: Viện Cơ khí Động lực
20130694,20130694,20130694@student.hust.edu.vn,Cầm Luân,Oanh,1994-07-02,Class: CN-Công nghệ kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130695,20130695,20130695@student.hust.edu.vn,Vi Bằng,Hiện,1994-10-08,Class: Tài chính-Ngân hàng \nInstitute: Viện Kinh tế & Quản lý
20130696,20130696,20130696@student.hust.edu.vn,Nhâm Chương,Tào,1995-06-30,Class: Kỹ thuật điện \nInstitute: Viện Điện
20130697,20130697,20130697@student.hust.edu.vn,Đàm Từ,Hiền,1994-11-22,Class: CN-Công nghệ kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130698,20130698,20130698@student.hust.edu.vn,Đoàn Thuận,Phi,1995-09-12,Class: Kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130699,20130699,20130699@student.hust.edu.vn,Khâu Học,Quan,1994-04-20,Class: CN-Công nghệ kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130700,20130700,20130700@student.hust.edu.vn,Cù Khâu,Thùy,1993-03-06,Class: Kỹ thuật hạt nhân \nInstitute: Viện Kỹ thuật Hạt nhân và Vật lý Môi trường
20130701,20130701,20130701@student.hust.edu.vn,Kiều Thoại,Lễ,1995-08-09,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130702,20130702,20130702@student.hust.edu.vn,Chung Chí,Mẫn,1994-07-27,Class: Công nghệ may \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130703,20130703,20130703@student.hust.edu.vn,Điền Phong,Truyền,1995-06-14,Class: Khoa học máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130704,20130704,20130704@student.hust.edu.vn,Bạch Thường,Điểm,1993-08-12,Class: CN-Công nghệ chế tạo máy \nInstitute: Viện cơ khí
20130705,20130705,20130705@student.hust.edu.vn,Khổng Li,Vang,1993-09-04,Class: CN-Công nghệ kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130706,20130706,20130706@student.hust.edu.vn,Ma Thổ,Lực,1994-10-20,Class: Kỹ thuật nhiệt \nInstitute: Viện Khoa học và Công nghệ Nhiệt Lạnh
20130707,20130707,20130707@student.hust.edu.vn,Xa Hằng,Nga,1994-05-19,Class: Truyền thông và mạng máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130708,20130708,20130708@student.hust.edu.vn,Triệu Khánh,Thụy,1995-01-20,Class: Kỹ thuật in \nInstitute: Viện Kỹ thuật Hoá học
20130709,20130709,20130709@student.hust.edu.vn,Khu Quách,Mơ,1994-03-03,Class: Kỹ thuật vật liệu \nInstitute: Viện Khoa học và Kỹ thuật Vật liệu
20130710,20130710,20130710@student.hust.edu.vn,Chử Sang,Cửu,1994-06-09,Class: Sư phạm kỹ thuật công nghiệp \nInstitute: Viện Sư phạm Kỹ thuật
20130711,20130711,20130711@student.hust.edu.vn,Đậu Tường,Mạnh,1993-10-02,Class: Kinh tế công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130712,20130712,20130712@student.hust.edu.vn,Chương Nguyễn,Tấn,1993-08-16,Class: Quản trị kinh doanh \nInstitute: Viện Kinh tế & Quản lý
20130713,20130713,20130713@student.hust.edu.vn,Ca Mến,Thiên,1993-05-14,Class: CN-Công nghệ kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130714,20130714,20130714@student.hust.edu.vn,Lã Tuất,Phát,1995-10-28,Class: Kỹ thuật thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130715,20130715,20130715@student.hust.edu.vn,Tiêu Đoan,Thảo,1993-08-03,Class: CN-Công nghệ thông tin \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130716,20130716,20130716@student.hust.edu.vn,Lại Thái,Hân,1995-04-09,Class: Tiếng Anh KHKT và công nghệ \nInstitute: Viện Ngoại ngữ
20130717,20130717,20130717@student.hust.edu.vn,Lư Ảnh,Diễm,1993-01-13,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130718,20130718,20130718@student.hust.edu.vn,Đoàn Dũng,Ly,1993-01-28,Class: Kỹ thuật hạt nhân \nInstitute: Viện Kỹ thuật Hạt nhân và Vật lý Môi trường
20130719,20130719,20130719@student.hust.edu.vn,Chu Khái,Bến,1993-01-06,Class: Công nghệ may \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130720,20130720,20130720@student.hust.edu.vn,Lục Trịnh,Trung,1993-11-24,Class: Sư phạm kỹ thuật công nghiệp \nInstitute: Viện Sư phạm Kỹ thuật
20130721,20130721,20130721@student.hust.edu.vn,Doãn Mộng,Lương,1995-06-28,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130722,20130722,20130722@student.hust.edu.vn,Trương Đắc,Thiêm,1994-04-25,Class: Kỹ thuật máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130723,20130723,20130723@student.hust.edu.vn,Đổng Hạnh,Đạt,1993-10-15,Class: Kỹ thuật ô tô \nInstitute: Viện Cơ khí Động lực
20130724,20130724,20130724@student.hust.edu.vn,Trà Hạo,Uyên,1994-09-30,Class: CN-Công nghệ kỹ thuật điện tử - viễn thông \nInstitute: Viện Điện tử - Viễn thông
20130725,20130725,20130725@student.hust.edu.vn,Nhiệm Đạm,Hiên,1993-05-05,Class: Kỹ thuật sinh học / Công nghệ sinh học \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130726,20130726,20130726@student.hust.edu.vn,Nhiệm Nhiên,Hương,1995-05-25,Class: Sư phạm kỹ thuật công nghiệp \nInstitute: Viện Sư phạm Kỹ thuật
20130727,20130727,20130727@student.hust.edu.vn,Thế Tuyền,Trầm,1993-12-28,Class: CN-Công nghệ kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130728,20130728,20130728@student.hust.edu.vn,Ánh Tấn,Bích,1995-06-03,Class: Truyền thông và mạng máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130729,20130729,20130729@student.hust.edu.vn,Dã Kiệt,Đà,1993-01-30,Class: Tiếng Anh KHKT và công nghệ \nInstitute: Viện Ngoại ngữ
20130730,20130730,20130730@student.hust.edu.vn,Hàn Âu,Thùy,1994-07-21,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130731,20130731,20130731@student.hust.edu.vn,Trình Khôi,Lại,1993-02-20,Class: Quản lý công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130732,20130732,20130732@student.hust.edu.vn,Kim Đào,Đồng,1994-07-30,Class: Kỹ thuật cơ khí \nInstitute: Viện cơ khí
20130733,20130733,20130733@student.hust.edu.vn,Bửu Lã,My,1995-12-22,Class: CN-Công nghệ kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130734,20130734,20130734@student.hust.edu.vn,Thế Ngạn,Kiệt,1995-01-06,Class: Kế toán \nInstitute: Viện Kinh tế & Quản lý
20130735,20130735,20130735@student.hust.edu.vn,Doãn Tùng,Thành,1994-12-01,Class: Kỹ thuật môi trường \nInstitute: Viện Khoa học và Công nghệ Môi trường
20130736,20130736,20130736@student.hust.edu.vn,Trương Tài,Quách,1994-02-28,Class: CN-Công nghệ kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130737,20130737,20130737@student.hust.edu.vn,Thái Sang,Tá,1993-07-11,Class: Kỹ thuật hạt nhân \nInstitute: Viện Kỹ thuật Hạt nhân và Vật lý Môi trường
20130738,20130738,20130738@student.hust.edu.vn,Vi Nha,Trường,1993-10-30,Class: CN-Công nghệ kỹ thuật cơ điện tử \nInstitute: Viện cơ khí
20130739,20130739,20130739@student.hust.edu.vn,Văn Kiến,Lộc,1995-06-16,Class: Kỹ thuật cơ điện tử \nInstitute: Viện cơ khí
20130740,20130740,20130740@student.hust.edu.vn,Khuất Tú,Hinh,1993-11-19,Class: Tiếng Anh chuyên nghiệp quốc tế \nInstitute: Viện Ngoại ngữ
20130741,20130741,20130741@student.hust.edu.vn,Bảo Danh,Hân,1995-03-22,Class: Kỹ thuật dệt \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130742,20130742,20130742@student.hust.edu.vn,Kim Dục,Thiền,1993-08-22,Class: Quản lý công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130743,20130743,20130743@student.hust.edu.vn,Giang Duyên,Mến,1995-02-18,Class: Kỹ thuật thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130744,20130744,20130744@student.hust.edu.vn,Điền Hùng,Tấn,1994-10-16,Class: CN-Công nghệ thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130745,20130745,20130745@student.hust.edu.vn,Cam Lân,Hữu,1994-10-31,Class: Kỹ thuật thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130746,20130746,20130746@student.hust.edu.vn,Chử Á,Phú,1994-07-18,Class: Kỹ thuật điện \nInstitute: Viện Điện
20130747,20130747,20130747@student.hust.edu.vn,Khu Thọ,Khâu,1994-03-16,Class: Kế toán \nInstitute: Viện Kinh tế & Quản lý
20130748,20130748,20130748@student.hust.edu.vn,Lương Hoạch,Trâm,1994-11-03,Class: Kỹ thuật sinh học / Công nghệ sinh học \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130749,20130749,20130749@student.hust.edu.vn,Đổng Hạnh,2 Thường,1993-11-30,Class: Khoa học máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130750,20130750,20130750@student.hust.edu.vn,Đường Hiện,Ánh,1995-07-02,Class: Tiếng Anh KHKT và công nghệ \nInstitute: Viện Ngoại ngữ
20130751,20130751,20130751@student.hust.edu.vn,Bạch Chính,Nguyện,1995-06-18,Class: Kỹ thuật phần mềm \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130752,20130752,20130752@student.hust.edu.vn,Đơn Thắng,Thăng,1994-10-26,Class: Kỹ thuật hạt nhân \nInstitute: Viện Kỹ thuật Hạt nhân và Vật lý Môi trường
20130753,20130753,20130753@student.hust.edu.vn,Cát Lã,Nghĩa,1995-09-07,Class: Kỹ thuật hạt nhân \nInstitute: Viện Kỹ thuật Hạt nhân và Vật lý Môi trường
20130754,20130754,20130754@student.hust.edu.vn,Trình Huynh,Hiện,1993-05-28,Class: Công nghệ may \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130755,20130755,20130755@student.hust.edu.vn,Trịnh Tiếu,Huấn,1993-09-08,Class: Kỹ thuật in \nInstitute: Viện Kỹ thuật Hoá học
20130756,20130756,20130756@student.hust.edu.vn,Mai Phạm,Phụng,1994-04-16,Class: Sư phạm kỹ thuật công nghiệp \nInstitute: Viện Sư phạm Kỹ thuật
20130757,20130757,20130757@student.hust.edu.vn,Tôn Thổ,Huệ,1993-10-13,Class: CN-Công nghệ thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130758,20130758,20130758@student.hust.edu.vn,Kim Kiến,Ưng,1993-09-15,Class: Kỹ thuật cơ điện tử \nInstitute: Viện cơ khí
20130759,20130759,20130759@student.hust.edu.vn,Âu Quốc,Trang,1993-04-09,Class: Kỹ thuật thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130760,20130760,20130760@student.hust.edu.vn,Hồng Tú,Phan,1994-04-12,Class: Công nghệ may \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130761,20130761,20130761@student.hust.edu.vn,Tôn Thừa,Nhàn,1993-10-23,Class: CN-Công nghệ kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130762,20130762,20130762@student.hust.edu.vn,Vương Minh,Mơ,1994-12-16,Class: Tiếng Anh chuyên nghiệp quốc tế \nInstitute: Viện Ngoại ngữ
20130763,20130763,20130763@student.hust.edu.vn,Lương Ấn,Quốc,1994-12-21,Class: Công nghệ may \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130764,20130764,20130764@student.hust.edu.vn,Bàng Phúc,Sáng,1995-08-14,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130765,20130765,20130765@student.hust.edu.vn,Giang Hiển,Quy,1994-04-20,Class: Quản trị kinh doanh \nInstitute: Viện Kinh tế & Quản lý
20130766,20130766,20130766@student.hust.edu.vn,Tông Tăng,Hiện,1995-03-06,Class: Sư phạm kỹ thuật công nghiệp \nInstitute: Viện Sư phạm Kỹ thuật
20130767,20130767,20130767@student.hust.edu.vn,Đan Đậu,Đinh,1993-08-26,Class: Kỹ thuật vật liệu \nInstitute: Viện Khoa học và Kỹ thuật Vật liệu
20130768,20130768,20130768@student.hust.edu.vn,Giang Trâm,Khuyên,1994-05-09,Class: Kỹ thuật thực phẩm \nInstitute: Viện Công nghệ Sinh học và công nghệ Thực phẩm
20130769,20130769,20130769@student.hust.edu.vn,Quách Ánh,Toàn,1993-11-27,Class: Tiếng Anh KHKT và công nghệ \nInstitute: Viện Ngoại ngữ
20130770,20130770,20130770@student.hust.edu.vn,Từ Luân,Chung,1995-06-06,Class: Kinh tế công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130771,20130771,20130771@student.hust.edu.vn,Thái Biên,Năm,1994-09-29,Class: CN-Công nghệ chế tạo máy \nInstitute: Viện cơ khí
20130772,20130772,20130772@student.hust.edu.vn,Mạc Lễ,Dự,1995-03-16,Class: Kỹ thuật ô tô \nInstitute: Viện Cơ khí Động lực
20130773,20130773,20130773@student.hust.edu.vn,Hạ Thạnh,Ba,1993-08-15,Class: Kỹ thuật hạt nhân \nInstitute: Viện Kỹ thuật Hạt nhân và Vật lý Môi trường
20130774,20130774,20130774@student.hust.edu.vn,Nông Lý,Tế,1995-02-17,Class: Công nghệ may \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130775,20130775,20130775@student.hust.edu.vn,Hình Thúy,Quyết,1994-09-05,Class: Kỹ thuật cơ khí \nInstitute: Viện cơ khí
20130776,20130776,20130776@student.hust.edu.vn,Thôi Khắc,Quyết,1994-11-07,Class: Kỹ thuật vật liệu \nInstitute: Viện Khoa học và Kỹ thuật Vật liệu
20130777,20130777,20130777@student.hust.edu.vn,Khu Bằng,Hạo,1995-03-08,Class: Kỹ thuật in \nInstitute: Viện Kỹ thuật Hoá học
20130778,20130778,20130778@student.hust.edu.vn,Nhiệm Tướng,Lai,1994-12-30,Class: Truyền thông và mạng máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130779,20130779,20130779@student.hust.edu.vn,Nghiêm Thuận,Nguyện,1995-11-30,Class: CN-Công nghệ kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130780,20130780,20130780@student.hust.edu.vn,Thập Đam,Phan,1994-10-19,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130781,20130781,20130781@student.hust.edu.vn,Lạc Thánh,Trúc,1994-03-12,Class: Kinh tế công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130782,20130782,20130782@student.hust.edu.vn,Chử Phượng,Anh,1995-02-25,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130783,20130783,20130783@student.hust.edu.vn,Nghiêm Lộc,Đích,1994-07-05,Class: Kỹ thuật ô tô \nInstitute: Viện Cơ khí Động lực
20130784,20130784,20130784@student.hust.edu.vn,Uông Chinh,Dự,1993-08-01,Class: Tiếng Anh chuyên nghiệp quốc tế \nInstitute: Viện Ngoại ngữ
20130785,20130785,20130785@student.hust.edu.vn,Đào Tướng,Đô,1995-02-03,Class: Kỹ thuật dệt \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130786,20130786,20130786@student.hust.edu.vn,Trình Pháp,Phúc,1994-04-28,Class: CN-Công nghệ kỹ thuật cơ điện tử \nInstitute: Viện cơ khí
20130787,20130787,20130787@student.hust.edu.vn,Đậu Tắc,Pháp,1994-11-22,Class: Kỹ thuật điện tử - viễn thông \nInstitute: Viện Điện tử - Viễn thông
20130788,20130788,20130788@student.hust.edu.vn,Âu Chân,Hải,1995-07-28,Class: Kế toán \nInstitute: Viện Kinh tế & Quản lý
20130789,20130789,20130789@student.hust.edu.vn,Xa Tá,Bé,1994-04-30,Class: Kỹ thuật nhiệt \nInstitute: Viện Khoa học và Công nghệ Nhiệt Lạnh
20130790,20130790,20130790@student.hust.edu.vn,Nghiêm Hàn,Chỉnh,1993-08-17,Class: Kinh tế công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130791,20130791,20130791@student.hust.edu.vn,Bàng Tưởng,Hợp,1993-05-19,Class: Kinh tế công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130792,20130792,20130792@student.hust.edu.vn,Chử Hồng,Tân,1995-10-27,Class: Kỹ thuật hạt nhân \nInstitute: Viện Kỹ thuật Hạt nhân và Vật lý Môi trường
20130793,20130793,20130793@student.hust.edu.vn,Tống Tô,Bến,1993-07-23,Class: Hệ thống thông tin quản lý \nInstitute: Viện Toán ứng dụng và Tin học
20130794,20130794,20130794@student.hust.edu.vn,Hình Luận,Thương,1994-03-06,Class: CN-Công nghệ kỹ thuật điện tử - viễn thông \nInstitute: Viện Điện tử - Viễn thông
20130795,20130795,20130795@student.hust.edu.vn,Phi Bé,Tắc,1993-01-28,Class: Kỹ thuật điện \nInstitute: Viện Điện
20130796,20130796,20130796@student.hust.edu.vn,Chung Ngạn,Tài,1993-04-06,Class: Kỹ thuật dệt \nInstitute: Viện Dệt may - Da giầy và Thời trang
20130797,20130797,20130797@student.hust.edu.vn,Bửu Danh,Diễm,1994-09-01,Class: Kỹ thuật tàu thủy \nInstitute: Viện Cơ khí Động lực
20130798,20130798,20130798@student.hust.edu.vn,Đào Luận,Thời,1995-07-07,Class: Kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
20130799,20130799,20130799@student.hust.edu.vn,Lô Bính,Bùi,1993-06-29,Class: Sư phạm kỹ thuật công nghiệp \nInstitute: Viện Sư phạm Kỹ thuật
20130800,20130800,20130800@student.hust.edu.vn,Đường Sang,Châu,1995-08-28,Class: Kỹ thuật hạt nhân \nInstitute: Viện Kỹ thuật Hạt nhân và Vật lý Môi trường
20130801,20130801,20130801@student.hust.edu.vn,Từ Thục,Lâm,1993-11-22,Class: Kỹ thuật điện tử - viễn thông \nInstitute: Viện Điện tử - Viễn thông
20130802,20130802,20130802@student.hust.edu.vn,Bạch Tổ,Ung,1995-11-08,Class: Kỹ thuật máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130803,20130803,20130803@student.hust.edu.vn,Tôn Hóa,Bính,1993-12-07,Class: Kỹ thuật hóa học \nInstitute: Viện Kỹ thuật Hoá học
20130804,20130804,20130804@student.hust.edu.vn,Hình Thăng,Thái,1994-06-27,Class: Toán-Tin \nInstitute: Viện Toán ứng dụng và Tin học
20130805,20130805,20130805@student.hust.edu.vn,Nhâm Đường,Lê,1993-10-03,Class: Kỹ thuật hạt nhân \nInstitute: Viện Kỹ thuật Hạt nhân và Vật lý Môi trường
20130806,20130806,20130806@student.hust.edu.vn,Hình Phát,Lệ,1993-04-04,Class: CN-Công nghệ kỹ thuật điện tử - viễn thông \nInstitute: Viện Điện tử - Viễn thông
20130807,20130807,20130807@student.hust.edu.vn,Lạc Ân,Thanh,1994-03-14,Class: Kỹ thuật cơ điện tử \nInstitute: Viện cơ khí
20130808,20130808,20130808@student.hust.edu.vn,La Trà,Thừa,1993-07-22,Class: Kỹ thuật cơ khí \nInstitute: Viện cơ khí
20130809,20130809,20130809@student.hust.edu.vn,Hạ Miên,Nghi,1994-09-23,Class: Kỹ thuật in \nInstitute: Viện Kỹ thuật Hoá học
20130810,20130810,20130810@student.hust.edu.vn,Bạch Lĩnh,Phong,1994-11-02,Class: CN-Công nghệ kỹ thuật điện \nInstitute: Viện Điện
20130811,20130811,20130811@student.hust.edu.vn,Bồ Nghi,Khải,1995-02-09,Class: Kỹ thuật ô tô \nInstitute: Viện Cơ khí Động lực
20130812,20130812,20130812@student.hust.edu.vn,Thôi Tuyên,Tuyến,1994-10-15,Class: Hệ thống thông tin \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130813,20130813,20130813@student.hust.edu.vn,Tống Nam,Kiên,1993-10-16,Class: Kỹ thuật phần mềm \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130814,20130814,20130814@student.hust.edu.vn,Doãn Mã,Hòa,1994-06-22,Class: CN-Công nghệ kỹ thuật điện \nInstitute: Viện Điện
20130815,20130815,20130815@student.hust.edu.vn,Viên Dạ,Quang,1993-02-01,Class: Quản trị kinh doanh \nInstitute: Viện Kinh tế & Quản lý
20130816,20130816,20130816@student.hust.edu.vn,Mạc Đậu,Nhạn,1994-08-29,Class: Toán-Tin \nInstitute: Viện Toán ứng dụng và Tin học
20130817,20130817,20130817@student.hust.edu.vn,Danh Biên,Hùng,1993-06-14,Class: Quản trị kinh doanh \nInstitute: Viện Kinh tế & Quản lý
20130818,20130818,20130818@student.hust.edu.vn,Ông Tử,Miên,1994-05-23,Class: Sư phạm kỹ thuật công nghiệp \nInstitute: Viện Sư phạm Kỹ thuật
20130819,20130819,20130819@student.hust.edu.vn,Tào Tào,Lợi,1993-07-12,Class: Truyền thông và mạng máy tính \nInstitute: Viện Công nghệ Thông tin và Truyền thông
20130820,20130820,20130820@student.hust.edu.vn,Khuất Phú,Ẩn,1995-12-23,Class: Quản lý công nghiệp \nInstitute: Viện Kinh tế & Quản lý
20130821,20130821,20130821@student.hust.edu.vn,Khu Âu,Phú,1993-04-14,Class: CN-Công nghệ kỹ thuật điều khiển và tự động hóa \nInstitute: Viện Điện
